"F. SF - Socialistisk Folkeparti";"Esbjerg";9055;6424;2475
"F. SF - Socialistisk Folkeparti";"Fanø";377;237;116
"F. SF - Socialistisk Folkeparti";"Fredericia";4291;2530;1057
"F. SF - Socialistisk Folkeparti";"Haderslev";4044;3004;920
"F. SF - Socialistisk Folkeparti";"Kolding";8762;5465;2365
"F. SF - Socialistisk Folkeparti";"Sønderborg";4572;3374;1129
"F. SF - Socialistisk Folkeparti";"Tønder";2196;1691;560
"F. SF - Socialistisk Folkeparti";"Varde";2401;1871;721
"F. SF - Socialistisk Folkeparti";"Vejen";2393;1758;673
"F. SF - Socialistisk Folkeparti";"Vejle";8027;5346;2313
"F. SF - Socialistisk Folkeparti";"Aabenraa";3101;2188;823
"F. SF - Socialistisk Folkeparti";"Favrskov";2674;2166;1100
"F. SF - Socialistisk Folkeparti";"Hedensted";2360;1844;721
"F. SF - Socialistisk Folkeparti";"Horsens";5536;4521;1914
"F. SF - Socialistisk Folkeparti";"Norddjurs";2385;1739;867
"F. SF - Socialistisk Folkeparti";"Odder";1802;1410;575
"F. SF - Socialistisk Folkeparti";"Randers";5677;4513;1861
"F. SF - Socialistisk Folkeparti";"Samsø";391;370;115
"F. SF - Socialistisk Folkeparti";"Silkeborg";6109;5040;2428
"F. SF - Socialistisk Folkeparti";"Skanderborg";4088;3116;1517
"F. SF - Socialistisk Folkeparti";"Syddjurs";3129;2292;1652
"F. SF - Socialistisk Folkeparti";"Aarhus";33454;21393;10778
"F. SF - Socialistisk Folkeparti";"Herning";3855;3488;1676
"F. SF - Socialistisk Folkeparti";"Holstebro";3749;3250;1296
"F. SF - Socialistisk Folkeparti";"Ikast-Brande";1739;1510;600
"F. SF - Socialistisk Folkeparti";"Lemvig";1866;1548;600
"F. SF - Socialistisk Folkeparti";"Ringkøbing-Skjern";2858;2622;1006
"F. SF - Socialistisk Folkeparti";"Skive";3120;2696;864
"F. SF - Socialistisk Folkeparti";"Struer";1868;1427;618
"F. SF - Socialistisk Folkeparti";"Viborg";5478;5238;2632
"F. SF - Socialistisk Folkeparti";"Brønderslev";2060;1921;870
"F. SF - Socialistisk Folkeparti";"Frederikshavn";3273;3134;1041
"F. SF - Socialistisk Folkeparti";"Hjørring";4182;3915;1519
"F. SF - Socialistisk Folkeparti";"Jammerbugt";2213;2017;643
"F. SF - Socialistisk Folkeparti";"Læsø";109;93;27
"F. SF - Socialistisk Folkeparti";"Mariagerfjord";2540;1964;805
"F. SF - Socialistisk Folkeparti";"Morsø";1295;937;265
"F. SF - Socialistisk Folkeparti";"Rebild";1573;1469;531
"F. SF - Socialistisk Folkeparti";"Thisted";2692;1767;568
"F. SF - Socialistisk Folkeparti";"Vesthimmerlands";2388;2563;667
"F. SF - Socialistisk Folkeparti";"Aalborg";15652;12910;5172
"I. Liberal Alliance";"København";13055;18644;28552
"I. Liberal Alliance";"Frederiksberg";3171;4558;6933
"I. Liberal Alliance";"Dragør";327;656;1046
"I. Liberal Alliance";"Tårnby";670;1024;1404
"I. Liberal Alliance";"Albertslund";335;447;597
"I. Liberal Alliance";"Ballerup";758;1283;1711
"I. Liberal Alliance";"Brøndby";472;648;839
"I. Liberal Alliance";"Gentofte";2399;4599;7876
"I. Liberal Alliance";"Gladsaxe";1420;1890;2997
"I. Liberal Alliance";"Glostrup";316;575;859
"I. Liberal Alliance";"Herlev";405;648;948
"I. Liberal Alliance";"Hvidovre";784;1204;1738
"I. Liberal Alliance";"Høje-Taastrup";792;1150;1629
"I. Liberal Alliance";"Ishøj";262;384;495
"I. Liberal Alliance";"Lyngby-Taarbæk";1601;2591;4239
"I. Liberal Alliance";"Rødovre";518;838;1236
"I. Liberal Alliance";"Vallensbæk";232;446;818
"I. Liberal Alliance";"Allerød";711;1271;2012
"I. Liberal Alliance";"Egedal";994;1858;2698
"I. Liberal Alliance";"Fredensborg";1148;1855;2920
"I. Liberal Alliance";"Frederikssund";890;1543;2027
"I. Liberal Alliance";"Furesø";1237;1867;3026
"I. Liberal Alliance";"Gribskov";947;1440;2343
"I. Liberal Alliance";"Halsnæs";539;896;1122
"I. Liberal Alliance";"Helsingør";1535;2344;3690
"I. Liberal Alliance";"Hillerød";1148;1895;3019
"I. Liberal Alliance";"Hørsholm";894;1824;3262
"I. Liberal Alliance";"Rudersdal";2064;3820;6625
"I. Liberal Alliance";"Bornholm";615;508;1037
"I. Liberal Alliance";"Christiansø";2;1;0
"I. Liberal Alliance";"Greve";948;1677;2453
"I. Liberal Alliance";"Køge";1071;1883;2675
"I. Liberal Alliance";"Lejre";632;1083;1282
"I. Liberal Alliance";"Roskilde";2029;3149;4456
"I. Liberal Alliance";"Solrød";477;909;1556
"I. Liberal Alliance";"Faxe";582;988;1458
"I. Liberal Alliance";"Guldborgsund";843;1284;1501
"I. Liberal Alliance";"Holbæk";1300;1890;2650
"I. Liberal Alliance";"Kalundborg";709;1076;1488
"I. Liberal Alliance";"Lolland";402;814;802
"I. Liberal Alliance";"Næstved";1313;2282;3438
"I. Liberal Alliance";"Odsherred";593;708;961
"I. Liberal Alliance";"Ringsted";643;1049;1420
"I. Liberal Alliance";"Slagelse";1166;2246;3052
"I. Liberal Alliance";"Sorø";556;902;1073
"I. Liberal Alliance";"Stevns";410;687;879
"I. Liberal Alliance";"Vordingborg";727;1230;1454
"I. Liberal Alliance";"Assens";649;1135;1626
"I. Liberal Alliance";"Faaborg-Midtfyn";811;1284;1800
"I. Liberal Alliance";"Kerteminde";307;634;819
"I. Liberal Alliance";"Langeland";194;268;271
"I. Liberal Alliance";"Middelfart";588;1190;1637
"I. Liberal Alliance";"Nordfyns";369;770;1038
"I. Liberal Alliance";"Nyborg";404;792;1053
"I. Liberal Alliance";"Odense";3162;5471;9727
"I. Liberal Alliance";"Svendborg";911;1499;2145
"I. Liberal Alliance";"Ærø";81;121;155
"I. Liberal Alliance";"Billund";302;741;1104
"I. Liberal Alliance";"Esbjerg";1175;3109;4975
"I. Liberal Alliance";"Fanø";58;109;139
"I. Liberal Alliance";"Fredericia";614;1395;2077
"I. Liberal Alliance";"Haderslev";679;1810;2494
"I. Liberal Alliance";"Kolding";1168;3291;5013
"I. Liberal Alliance";"Sønderborg";870;2077;3357
"I. Liberal Alliance";"Tønder";388;1162;1727
"I. Liberal Alliance";"Varde";482;1430;2103
"I. Liberal Alliance";"Vejen";493;1456;1961
"I. Liberal Alliance";"Vejle";1658;3794;5824
"I. Liberal Alliance";"Aabenraa";594;1538;2503
"I. Liberal Alliance";"Favrskov";796;1301;2026
"I. Liberal Alliance";"Hedensted";621;1609;2413
"I. Liberal Alliance";"Horsens";1605;3272;5098
"I. Liberal Alliance";"Norddjurs";402;951;1186
"I. Liberal Alliance";"Odder";380;559;936
"I. Liberal Alliance";"Randers";1115;2277;3855
"I. Liberal Alliance";"Samsø";72;80;125
"I. Liberal Alliance";"Silkeborg";1998;3246;4355
"I. Liberal Alliance";"Skanderborg";1194;1880;3188
"I. Liberal Alliance";"Syddjurs";672;1085;1853
"I. Liberal Alliance";"Aarhus";6532;10668;19421
"I. Liberal Alliance";"Herning";922;2715;3848
"I. Liberal Alliance";"Holstebro";565;1975;2107
"I. Liberal Alliance";"Ikast-Brande";420;1175;1359
"I. Liberal Alliance";"Lemvig";204;695;575
"I. Liberal Alliance";"Ringkøbing-Skjern";683;1592;1628
"I. Liberal Alliance";"Skive";443;1322;1472
"I. Liberal Alliance";"Struer";253;611;609
"I. Liberal Alliance";"Viborg";1237;2730;3424
"I. Liberal Alliance";"Brønderslev";370;943;1145
"I. Liberal Alliance";"Frederikshavn";542;1366;1746
"I. Liberal Alliance";"Hjørring";680;1585;1934
"I. Liberal Alliance";"Jammerbugt";359;895;1240
"I. Liberal Alliance";"Læsø";26;37;42
"I. Liberal Alliance";"Mariagerfjord";516;1189;1504
"I. Liberal Alliance";"Morsø";200;581;585
"I. Liberal Alliance";"Rebild";439;916;1247
"I. Liberal Alliance";"Thisted";448;867;1181
"I. Liberal Alliance";"Vesthimmerlands";387;917;1149
"I. Liberal Alliance";"Aalborg";2615;5906;10034
"K. Kristendemokraterne";"København";1575;912;1297
"K. Kristendemokraterne";"Frederiksberg";305;175;201
"K. Kristendemokraterne";"Dragør";29;13;11
"K. Kristendemokraterne";"Tårnby";105;85;90
"K. Kristendemokraterne";"Albertslund";58;43;63
"K. Kristendemokraterne";"Ballerup";121;112;176
"K. Kristendemokraterne";"Brøndby";91;59;55
"K. Kristendemokraterne";"Gentofte";170;116;135
"K. Kristendemokraterne";"Gladsaxe";196;148;186
"K. Kristendemokraterne";"Glostrup";52;44;47
"K. Kristendemokraterne";"Herlev";186;129;141
"K. Kristendemokraterne";"Hvidovre";153;106;136
"K. Kristendemokraterne";"Høje-Taastrup";124;89;109
"K. Kristendemokraterne";"Ishøj";40;23;31
"K. Kristendemokraterne";"Lyngby-Taarbæk";152;103;133
"K. Kristendemokraterne";"Rødovre";113;93;127
"K. Kristendemokraterne";"Vallensbæk";31;21;26
"K. Kristendemokraterne";"Allerød";85;67;72
"K. Kristendemokraterne";"Egedal";94;75;89
"K. Kristendemokraterne";"Fredensborg";106;85;123
"K. Kristendemokraterne";"Frederikssund";95;110;105
"K. Kristendemokraterne";"Furesø";87;52;93
"K. Kristendemokraterne";"Gribskov";279;251;388
"K. Kristendemokraterne";"Halsnæs";126;85;92
"K. Kristendemokraterne";"Helsingør";156;95;144
"K. Kristendemokraterne";"Hillerød";298;264;431
"K. Kristendemokraterne";"Hørsholm";31;27;38
"K. Kristendemokraterne";"Rudersdal";100;60;105
"K. Kristendemokraterne";"Bornholm";555;681;749
"K. Kristendemokraterne";"Christiansø";0;0;0
"K. Kristendemokraterne";"Greve";123;90;119
"K. Kristendemokraterne";"Køge";125;103;115
"K. Kristendemokraterne";"Lejre";80;64;69
"K. Kristendemokraterne";"Roskilde";268;205;234
"K. Kristendemokraterne";"Solrød";32;26;30
"K. Kristendemokraterne";"Faxe";106;79;81
"K. Kristendemokraterne";"Guldborgsund";163;197;190
"K. Kristendemokraterne";"Holbæk";202;191;182
"K. Kristendemokraterne";"Kalundborg";124;130;93
"K. Kristendemokraterne";"Lolland";76;92;80
"K. Kristendemokraterne";"Næstved";229;264;235
"K. Kristendemokraterne";"Odsherred";52;75;52
"K. Kristendemokraterne";"Ringsted";67;67;74
"K. Kristendemokraterne";"Slagelse";182;171;182
"K. Kristendemokraterne";"Sorø";137;118;119
"K. Kristendemokraterne";"Stevns";45;37;52
"K. Kristendemokraterne";"Vordingborg";104;113;89
"K. Kristendemokraterne";"Assens";112;139;115
"K. Kristendemokraterne";"Faaborg-Midtfyn";116;151;120
"K. Kristendemokraterne";"Kerteminde";55;61;66
"K. Kristendemokraterne";"Langeland";32;45;28
"K. Kristendemokraterne";"Middelfart";101;110;112
"K. Kristendemokraterne";"Nordfyns";45;56;63
"K. Kristendemokraterne";"Nyborg";52;64;63
"K. Kristendemokraterne";"Odense";519;492;579
"K. Kristendemokraterne";"Svendborg";145;183;131
"K. Kristendemokraterne";"Ærø";18;29;16
"K. Kristendemokraterne";"Billund";307;317;287
"K. Kristendemokraterne";"Esbjerg";487;528;575
"K. Kristendemokraterne";"Fanø";13;8;7
"K. Kristendemokraterne";"Fredericia";279;281;256
"K. Kristendemokraterne";"Haderslev";418;480;502
"K. Kristendemokraterne";"Kolding";512;548;569
"K. Kristendemokraterne";"Sønderborg";250;251;240
"K. Kristendemokraterne";"Tønder";332;446;397
"K. Kristendemokraterne";"Varde";421;551;467
"K. Kristendemokraterne";"Vejen";194;203;219
"K. Kristendemokraterne";"Vejle";805;734;919
"K. Kristendemokraterne";"Aabenraa";307;367;354
"K. Kristendemokraterne";"Favrskov";178;163;217
"K. Kristendemokraterne";"Hedensted";531;476;694
"K. Kristendemokraterne";"Horsens";271;252;309
"K. Kristendemokraterne";"Norddjurs";146;150;132
"K. Kristendemokraterne";"Odder";76;67;90
"K. Kristendemokraterne";"Randers";526;421;610
"K. Kristendemokraterne";"Samsø";14;5;7
"K. Kristendemokraterne";"Silkeborg";870;677;797
"K. Kristendemokraterne";"Skanderborg";185;137;231
"K. Kristendemokraterne";"Syddjurs";132;100;107
"K. Kristendemokraterne";"Aarhus";1761;1319;2230
"K. Kristendemokraterne";"Herning";2217;1507;1988
"K. Kristendemokraterne";"Holstebro";972;2510;720
"K. Kristendemokraterne";"Ikast-Brande";934;437;518
"K. Kristendemokraterne";"Lemvig";386;961;278
"K. Kristendemokraterne";"Ringkøbing-Skjern";2363;1883;2309
"K. Kristendemokraterne";"Skive";311;259;242
"K. Kristendemokraterne";"Struer";292;804;177
"K. Kristendemokraterne";"Viborg";855;626;617
"K. Kristendemokraterne";"Brønderslev";263;208;228
"K. Kristendemokraterne";"Frederikshavn";376;301;343
"K. Kristendemokraterne";"Hjørring";442;377;384
"K. Kristendemokraterne";"Jammerbugt";360;232;195
"K. Kristendemokraterne";"Læsø";28;9;19
"K. Kristendemokraterne";"Mariagerfjord";254;233;195
"K. Kristendemokraterne";"Morsø";135;125;97
"K. Kristendemokraterne";"Rebild";172;129;124
"K. Kristendemokraterne";"Thisted";563;448;398
"K. Kristendemokraterne";"Vesthimmerlands";277;220;179
"K. Kristendemokraterne";"Aalborg";975;845;1168
"O. Dansk Folkeparti";"København";31032;25233;33910
"O. Dansk Folkeparti";"Frederiksberg";5473;4535;6244
"O. Dansk Folkeparti";"Dragør";1292;1267;1941
"O. Dansk Folkeparti";"Tårnby";5109;4852;7480
"O. Dansk Folkeparti";"Albertslund";2283;1984;3116
"O. Dansk Folkeparti";"Ballerup";4836;4295;6767
"O. Dansk Folkeparti";"Brøndby";3737;3348;5013
"O. Dansk Folkeparti";"Gentofte";3420;3099;4722
"O. Dansk Folkeparti";"Gladsaxe";5192;4609;6817
"O. Dansk Folkeparti";"Glostrup";2416;2304;3559
"O. Dansk Folkeparti";"Herlev";2599;2287;3627
"O. Dansk Folkeparti";"Hvidovre";5751;5121;7764
"O. Dansk Folkeparti";"Høje-Taastrup";4635;4171;6919
"O. Dansk Folkeparti";"Ishøj";2177;1774;2845
"O. Dansk Folkeparti";"Lyngby-Taarbæk";3261;2815;4188
"O. Dansk Folkeparti";"Rødovre";3875;3362;5039
"O. Dansk Folkeparti";"Vallensbæk";1258;1275;2043
"O. Dansk Folkeparti";"Allerød";1493;1328;2388
"O. Dansk Folkeparti";"Egedal";3581;3293;6026
"O. Dansk Folkeparti";"Fredensborg";2889;2432;4267
"O. Dansk Folkeparti";"Frederikssund";4496;3929;7017
"O. Dansk Folkeparti";"Furesø";2398;1850;3015
"O. Dansk Folkeparti";"Gribskov";4245;3605;6889
"O. Dansk Folkeparti";"Halsnæs";3494;2955;5031
"O. Dansk Folkeparti";"Helsingør";5163;4519;8019
"O. Dansk Folkeparti";"Hillerød";3314;2921;5345
"O. Dansk Folkeparti";"Hørsholm";1516;1247;2174
"O. Dansk Folkeparti";"Rudersdal";2663;2200;3809
"O. Dansk Folkeparti";"Bornholm";3357;2965;5155
"O. Dansk Folkeparti";"Christiansø";4;7;13
"O. Dansk Folkeparti";"Greve";5298;5253;8170
"O. Dansk Folkeparti";"Køge";6058;6112;9175
"O. Dansk Folkeparti";"Lejre";2504;2468;3870
"O. Dansk Folkeparti";"Roskilde";6534;6523;10114
"O. Dansk Folkeparti";"Solrød";2056;2074;3329
"O. Dansk Folkeparti";"Faxe";3940;4027;6516
"O. Dansk Folkeparti";"Guldborgsund";7103;6606;11534
"O. Dansk Folkeparti";"Holbæk";6620;6396;10167
"O. Dansk Folkeparti";"Kalundborg";6766;6428;9574
"O. Dansk Folkeparti";"Lolland";5234;4544;7024
"O. Dansk Folkeparti";"Næstved";8305;8092;12914
"O. Dansk Folkeparti";"Odsherred";4057;4028;6049
"O. Dansk Folkeparti";"Ringsted";3367;3403;5586
"O. Dansk Folkeparti";"Slagelse";9654;9038;13577
"O. Dansk Folkeparti";"Sorø";3074;3015;4926
"O. Dansk Folkeparti";"Stevns";2521;2717;4144
"O. Dansk Folkeparti";"Vordingborg";5049;4847;7526
"O. Dansk Folkeparti";"Assens";4236;3634;6617
"O. Dansk Folkeparti";"Faaborg-Midtfyn";5050;4329;7747
"O. Dansk Folkeparti";"Kerteminde";2482;2122;3713
"O. Dansk Folkeparti";"Langeland";1763;1388;2309
"O. Dansk Folkeparti";"Middelfart";3737;3285;5784
"O. Dansk Folkeparti";"Nordfyns";3240;2894;4951
"O. Dansk Folkeparti";"Nyborg";3227;2846;4894
"O. Dansk Folkeparti";"Odense";15778;13210;22542
"O. Dansk Folkeparti";"Svendborg";5609;4594;8412
"O. Dansk Folkeparti";"Ærø";721;676;944
"O. Dansk Folkeparti";"Billund";2630;2846;5306
"O. Dansk Folkeparti";"Esbjerg";10507;9562;18830
"O. Dansk Folkeparti";"Fanø";310;292;448
"O. Dansk Folkeparti";"Fredericia";5082;4858;9312
"O. Dansk Folkeparti";"Haderslev";5654;4949;10030
"O. Dansk Folkeparti";"Kolding";8141;8009;14361
"O. Dansk Folkeparti";"Sønderborg";8746;7329;14124
"O. Dansk Folkeparti";"Tønder";3799;3374;6958
"O. Dansk Folkeparti";"Varde";4410;4525;8996
"O. Dansk Folkeparti";"Vejen";3923;3796;7556
"O. Dansk Folkeparti";"Vejle";10278;11415;18745
"O. Dansk Folkeparti";"Aabenraa";6282;5711;11392
"O. Dansk Folkeparti";"Favrskov";3708;3512;6696
"O. Dansk Folkeparti";"Hedensted";4757;4636;8922
"O. Dansk Folkeparti";"Horsens";7247;6851;12878
"O. Dansk Folkeparti";"Norddjurs";3838;3359;6474
"O. Dansk Folkeparti";"Odder";1476;1398;2505
"O. Dansk Folkeparti";"Randers";8702;7365;14226
"O. Dansk Folkeparti";"Samsø";327;265;446
"O. Dansk Folkeparti";"Silkeborg";6852;6339;11166
"O. Dansk Folkeparti";"Skanderborg";4145;3758;7126
"O. Dansk Folkeparti";"Syddjurs";3879;3416;6275
"O. Dansk Folkeparti";"Aarhus";18139;15714;26073
"O. Dansk Folkeparti";"Herning";7163;6672;12377
"O. Dansk Folkeparti";"Holstebro";4122;4105;7563
"O. Dansk Folkeparti";"Ikast-Brande";4292;4072;6871
"O. Dansk Folkeparti";"Lemvig";1875;1893;2889
"O. Dansk Folkeparti";"Ringkøbing-Skjern";4939;4900;7985
"O. Dansk Folkeparti";"Skive";4078;3856;6245
"O. Dansk Folkeparti";"Struer";1701;1643;3020
"O. Dansk Folkeparti";"Viborg";7335;6898;11541
"O. Dansk Folkeparti";"Brønderslev";3087;2714;5129
"O. Dansk Folkeparti";"Frederikshavn";6663;5613;10409
"O. Dansk Folkeparti";"Hjørring";5602;5105;9871
"O. Dansk Folkeparti";"Jammerbugt";3631;3337;6140
"O. Dansk Folkeparti";"Læsø";263;256;368
"O. Dansk Folkeparti";"Mariagerfjord";3798;3522;6479
"O. Dansk Folkeparti";"Morsø";1997;1749;2992
"O. Dansk Folkeparti";"Rebild";2307;2120;4122
"O. Dansk Folkeparti";"Thisted";4143;4090;6069
"O. Dansk Folkeparti";"Vesthimmerlands";3260;3222;6287
"O. Dansk Folkeparti";"Aalborg";15502;13549;23294
"V. Venstre, Danmarks Liberale Parti";"København";38334;44590;30983
"V. Venstre, Danmarks Liberale Parti";"Frederiksberg";9488;11626;8290
"V. Venstre, Danmarks Liberale Parti";"Dragør";2416;2890;1972
"V. Venstre, Danmarks Liberale Parti";"Tårnby";5073;5808;3476
"V. Venstre, Danmarks Liberale Parti";"Albertslund";1958;2102;1274
"V. Venstre, Danmarks Liberale Parti";"Ballerup";5011;5819;3867
"V. Venstre, Danmarks Liberale Parti";"Brøndby";3293;3446;2117
"V. Venstre, Danmarks Liberale Parti";"Gentofte";11085;13877;9600
"V. Venstre, Danmarks Liberale Parti";"Gladsaxe";7164;8064;5333
"V. Venstre, Danmarks Liberale Parti";"Glostrup";2698;3140;2088
"V. Venstre, Danmarks Liberale Parti";"Herlev";2699;3096;2094
"V. Venstre, Danmarks Liberale Parti";"Hvidovre";5255;5872;3752
"V. Venstre, Danmarks Liberale Parti";"Høje-Taastrup";6216;6667;4152
"V. Venstre, Danmarks Liberale Parti";"Ishøj";1952;2176;1279
"V. Venstre, Danmarks Liberale Parti";"Lyngby-Taarbæk";7513;8989;6231
"V. Venstre, Danmarks Liberale Parti";"Rødovre";3743;4212;2671
"V. Venstre, Danmarks Liberale Parti";"Vallensbæk";1808;2488;1634
"V. Venstre, Danmarks Liberale Parti";"Allerød";4603;5216;3483
"V. Venstre, Danmarks Liberale Parti";"Egedal";7755;8838;5955
"V. Venstre, Danmarks Liberale Parti";"Fredensborg";6904;7779;4998
"V. Venstre, Danmarks Liberale Parti";"Frederikssund";7685;9156;6158
"V. Venstre, Danmarks Liberale Parti";"Furesø";5665;6780;4658
"V. Venstre, Danmarks Liberale Parti";"Gribskov";8265;10183;5932
"V. Venstre, Danmarks Liberale Parti";"Halsnæs";4721;5399;3308
"V. Venstre, Danmarks Liberale Parti";"Helsingør";8511;9953;5552
"V. Venstre, Danmarks Liberale Parti";"Hillerød";7532;9352;6426
"V. Venstre, Danmarks Liberale Parti";"Hørsholm";5696;6535;4379
"V. Venstre, Danmarks Liberale Parti";"Rudersdal";11497;12679;8306
"V. Venstre, Danmarks Liberale Parti";"Bornholm";7341;7300;5253
"V. Venstre, Danmarks Liberale Parti";"Christiansø";9;9;4
"V. Venstre, Danmarks Liberale Parti";"Greve";10416;10192;7355
"V. Venstre, Danmarks Liberale Parti";"Køge";9956;9905;7707
"V. Venstre, Danmarks Liberale Parti";"Lejre";5550;5354;4051
"V. Venstre, Danmarks Liberale Parti";"Roskilde";13637;13788;10339
"V. Venstre, Danmarks Liberale Parti";"Solrød";4974;4857;3492
"V. Venstre, Danmarks Liberale Parti";"Faxe";6631;6486;4609
"V. Venstre, Danmarks Liberale Parti";"Guldborgsund";10829;9627;6760
"V. Venstre, Danmarks Liberale Parti";"Holbæk";11931;11657;8666
"V. Venstre, Danmarks Liberale Parti";"Kalundborg";8789;8394;6204
"V. Venstre, Danmarks Liberale Parti";"Lolland";7014;5802;4494
"V. Venstre, Danmarks Liberale Parti";"Næstved";13430;13059;9357
"V. Venstre, Danmarks Liberale Parti";"Odsherred";6132;5863;4129
"V. Venstre, Danmarks Liberale Parti";"Ringsted";5663;5550;4062
"V. Venstre, Danmarks Liberale Parti";"Slagelse";13335;12642;9298
"V. Venstre, Danmarks Liberale Parti";"Sorø";5408;5123;3641
"V. Venstre, Danmarks Liberale Parti";"Stevns";4376;4263;3012
"V. Venstre, Danmarks Liberale Parti";"Vordingborg";8229;7326;5642
"V. Venstre, Danmarks Liberale Parti";"Assens";6430;7191;5379
"V. Venstre, Danmarks Liberale Parti";"Faaborg-Midtfyn";8947;9771;7417
"V. Venstre, Danmarks Liberale Parti";"Kerteminde";3367;3740;2795
"V. Venstre, Danmarks Liberale Parti";"Langeland";2286;2224;1912
"V. Venstre, Danmarks Liberale Parti";"Middelfart";6124;7159;5001
"V. Venstre, Danmarks Liberale Parti";"Nordfyns";4837;5615;4229
"V. Venstre, Danmarks Liberale Parti";"Nyborg";5033;5280;3892
"V. Venstre, Danmarks Liberale Parti";"Odense";19255;25522;19000
"V. Venstre, Danmarks Liberale Parti";"Svendborg";8761;9039;6254
"V. Venstre, Danmarks Liberale Parti";"Ærø";1158;1304;794
"V. Venstre, Danmarks Liberale Parti";"Billund";6916;6746;4704
"V. Venstre, Danmarks Liberale Parti";"Esbjerg";22537;23083;15693
"V. Venstre, Danmarks Liberale Parti";"Fanø";617;666;425
"V. Venstre, Danmarks Liberale Parti";"Fredericia";8350;8570;5471
"V. Venstre, Danmarks Liberale Parti";"Haderslev";12798;11973;8465
"V. Venstre, Danmarks Liberale Parti";"Kolding";16964;17503;12317
"V. Venstre, Danmarks Liberale Parti";"Sønderborg";16128;14770;9994
"V. Venstre, Danmarks Liberale Parti";"Tønder";9733;8948;6313
"V. Venstre, Danmarks Liberale Parti";"Varde";14405;13630;10327
"V. Venstre, Danmarks Liberale Parti";"Vejen";10394;10116;7439
"V. Venstre, Danmarks Liberale Parti";"Vejle";21209;19999;14562
"V. Venstre, Danmarks Liberale Parti";"Aabenraa";13637;13144;8773
"V. Venstre, Danmarks Liberale Parti";"Favrskov";9406;9814;6770
"V. Venstre, Danmarks Liberale Parti";"Hedensted";11382;11063;7138
"V. Venstre, Danmarks Liberale Parti";"Horsens";15154;14855;9634
"V. Venstre, Danmarks Liberale Parti";"Norddjurs";7489;7157;5099
"V. Venstre, Danmarks Liberale Parti";"Odder";4128;4310;3237
"V. Venstre, Danmarks Liberale Parti";"Randers";17194;17623;12035
"V. Venstre, Danmarks Liberale Parti";"Samsø";790;740;532
"V. Venstre, Danmarks Liberale Parti";"Silkeborg";16342;17495;13085
"V. Venstre, Danmarks Liberale Parti";"Skanderborg";11046;11653;7889
"V. Venstre, Danmarks Liberale Parti";"Syddjurs";8052;8337;5567
"V. Venstre, Danmarks Liberale Parti";"Aarhus";40433;46122;32627
"V. Venstre, Danmarks Liberale Parti";"Herning";22631;21658;16809
"V. Venstre, Danmarks Liberale Parti";"Holstebro";14553;10991;9642
"V. Venstre, Danmarks Liberale Parti";"Ikast-Brande";9459;9213;7438
"V. Venstre, Danmarks Liberale Parti";"Lemvig";5621;4365;4247
"V. Venstre, Danmarks Liberale Parti";"Ringkøbing-Skjern";15089;15143;12330
"V. Venstre, Danmarks Liberale Parti";"Skive";10883;9701;8106
"V. Venstre, Danmarks Liberale Parti";"Struer";5221;4105;3631
"V. Venstre, Danmarks Liberale Parti";"Viborg";21493;20772;14249
"V. Venstre, Danmarks Liberale Parti";"Brønderslev";6451;6607;5536
"V. Venstre, Danmarks Liberale Parti";"Frederikshavn";10441;11178;8590
"V. Venstre, Danmarks Liberale Parti";"Hjørring";11013;12521;9766
"V. Venstre, Danmarks Liberale Parti";"Jammerbugt";6847;7100;6240
"V. Venstre, Danmarks Liberale Parti";"Læsø";405;382;297
"V. Venstre, Danmarks Liberale Parti";"Mariagerfjord";7647;7856;6160
"V. Venstre, Danmarks Liberale Parti";"Morsø";4299;4127;3624
"V. Venstre, Danmarks Liberale Parti";"Rebild";5395;5595;4661
"V. Venstre, Danmarks Liberale Parti";"Thisted";9123;9031;7879
"V. Venstre, Danmarks Liberale Parti";"Vesthimmerlands";6955;7921;6169
"V. Venstre, Danmarks Liberale Parti";"Aalborg";25454;30368;27002
"Ø. Enhedslisten - De Rød-Grønne";"København";23351;60449;60675
"Ø. Enhedslisten - De Rød-Grønne";"Frederiksberg";3059;7897;7862
"Ø. Enhedslisten - De Rød-Grønne";"Dragør";124;441;438
"Ø. Enhedslisten - De Rød-Grønne";"Tårnby";429;2044;2165
"Ø. Enhedslisten - De Rød-Grønne";"Albertslund";815;2077;2201
"Ø. Enhedslisten - De Rød-Grønne";"Ballerup";586;2096;2278
"Ø. Enhedslisten - De Rød-Grønne";"Brøndby";483;1569;1691
"Ø. Enhedslisten - De Rød-Grønne";"Gentofte";1038;2299;2327
"Ø. Enhedslisten - De Rød-Grønne";"Gladsaxe";1312;3667;3895
"Ø. Enhedslisten - De Rød-Grønne";"Glostrup";227;866;982
"Ø. Enhedslisten - De Rød-Grønne";"Herlev";408;1364;1569
"Ø. Enhedslisten - De Rød-Grønne";"Hvidovre";840;2652;2827
"Ø. Enhedslisten - De Rød-Grønne";"Høje-Taastrup";431;1607;1916
"Ø. Enhedslisten - De Rød-Grønne";"Ishøj";252;822;821
"Ø. Enhedslisten - De Rød-Grønne";"Lyngby-Taarbæk";779;2015;2235
"Ø. Enhedslisten - De Rød-Grønne";"Rødovre";577;1862;2172
"Ø. Enhedslisten - De Rød-Grønne";"Vallensbæk";84;325;450
"Ø. Enhedslisten - De Rød-Grønne";"Allerød";218;632;798
